timestamp,06/09/2021 10:33,,,,,,,,,,,,,,,,,
site-id,SPENF,,,,,,,,,,,,,,,,,
site-name,Spen Farm,,,,,,,,,,,,,,,,,
parameter-id,COSMOS_VWC_1DAY,PRECIPITATION_LEVEL2_TOTAL,Q_LEVEL2_MEAN,RH_LEVEL2_MEAN,TA_LEVEL2_MEAN,TA_LEVEL2_MIN,TA_LEVEL2_MAX,PA_LEVEL2_MEAN,RN_LEVEL2_TOTAL,WD_LEVEL2_MEAN,WS_LEVEL2_MEAN,PE_LEVEL2,TDT1_TSOIL_LEVEL2_MEAN,TDT1_VWC_LEVEL2_MEAN,TDT2_TSOIL_LEVEL2_MEAN,TDT2_VWC_LEVEL2_MEAN,SWE_CRNS_1DAY,ALBEDO_DAILY_MEAN
parameter-name,COSMOS sensor VWC,Total precipitation,Mean absolute humidity (1 day),Mean relative humidity (1 day),Mean air temperature (1 day),Min air temperature (1 day),Max air temperature (1 day),Mean atmospheric pressure (1 day),Total net radiation (1 day),Mean wind direction (1 day),Mean wind speed (1 day),Potential evaporation (1 day),Mean TDT 1 soil temperature (1 day),Mean TDT 1 soil VWC (1 day),Mean TDT 2 soil temperature (1 day),Mean TDT 2 soil VWC (1 day),Snow water equivalent (only given on snow days),Daily mean albedo value (swout/swin)
parameter-units,%,mm,gm-3,%,Deg Celsius,Deg Celsius,Deg Celsius,hPa,MJday-1,Deg Celsius,ms-1,mm,Deg Celsius,%,Deg Celsius,%,mm,Unitless
30/03/2018,32.8,4.1,6.2,88.4,5.5,3.5,8.6,991.4,7.5,90.9,3.5,1.3,6.8,38.2,6.9,37.3,,0.123
31/03/2018,32.5,4.1,5.6,88.7,3.9,2.4,4.6,994.8,1.3,8,5.3,0.7,5.5,38.8,5.4,37.9,,0.118
01/04/2018,33.7,0.9,5.3,88.9,3,1.9,4.3,1005.5,1.3,12,2.6,0.6,4.4,38.1,4.4,37.6,,0.12
02/04/2018,35.4,33.8,6.1,96.6,3.9,2.4,5.9,991.4,1.7,68.4,2.9,0.3,4.3,39.2,4.4,38,,0.11
03/04/2018,36.2,0.8,7.3,82.4,9.1,5.8,14.4,984,6.3,184.7,3.2,1.3,6.9,38.7,7.1,38.1,,0.127
04/04/2018,36,8.6,6.8,89.7,6.6,2.7,10.5,986.3,4.5,157.4,3.9,1,7.1,38.9,7.1,38.2,,0.131
05/04/2018,35.7,0,4.4,60.1,6.3,1.2,11.1,1006.4,10.2,252.3,3.6,2.6,7,38.4,6.9,37.5,,0.129
06/04/2018,34.7,0,6.2,74.7,8,2.8,12.3,1003.2,6.2,146.3,4.8,1.8,7.3,37.6,7.4,36.3,,0.139
07/04/2018,34.8,0.5,7.8,89.2,8.9,6.2,11.6,999.2,3,335.6,1.8,0.6,8.2,37.2,8.2,36,,0.119
08/04/2018,34.7,0,7.3,83.2,9,6.1,11.8,1002.6,3.8,1.5,1.4,0.8,9,37.2,9,35.9,,0.119
09/04/2018,34.8,3.1,7.3,92.4,7.4,5.3,11.5,1001.7,6.9,119.1,2.5,1.3,9.4,37,9.4,35.9,,0.135
10/04/2018,39.2,23.2,7.4,97.5,6.6,5.8,7.6,999.7,1,24.8,3.8,0.3,7.6,38.6,7.5,39,,0.113
11/04/2018,38,0,7,97.2,5.9,5,7.1,1004.5,1.6,27.1,4,0.4,7.1,38.4,7.2,38.2,,0.113
12/04/2018,36.4,0.9,6.7,96.6,5.4,5.1,6.1,1001.3,1.4,17.9,3.7,0.4,6.5,38.1,6.5,37.7,,0.107
13/04/2018,37.8,0.3,7.3,93,7.3,5.4,9.1,1000.6,3,285.4,2.1,0.5,7.2,38.2,7.3,38,,0.103
14/04/2018,36.3,0,7.2,78.3,10,6.5,13.4,1009.2,6.8,173.5,2,1.4,9.5,38,9.7,37,,0.116
15/04/2018,36.6,4.1,8,92.3,8.7,3.5,13.1,1002.3,5,106.3,2.5,1,9.2,38.3,9.2,36.9,,0.123
16/04/2018,37,0,6.9,69.5,11.2,8.3,13.7,1003.4,9.5,191.8,3.8,2.7,10.3,38.9,10.2,37.3,,0.125
17/04/2018,35.6,0,8.3,75.3,12.5,9.8,14.9,1008.2,6.2,176.6,6,2.1,10.3,37.5,10.4,36.1,,0.133
18/04/2018,34.4,0,10.1,72.8,16.6,11.7,21.1,1017.3,8.7,170.1,3.7,2.6,12.9,37.5,13.1,35.6,,0.149
19/04/2018,33.7,0,9.9,71.9,16.7,10.2,24.7,1016.7,11,180.8,2.3,3,14.9,37.5,15,34.8,,0.159
20/04/2018,30.9,0,7.8,71.7,12.7,8.3,17.6,1017.6,11.6,281.7,3.3,3.1,14.3,37.1,14.3,33.1,,0.166
21/04/2018,29.8,0.9,8.5,76.7,12.7,4.8,19.4,1013,11.4,150.3,2.7,2.9,13.6,36,13.7,31.6,,0.17
22/04/2018,31.4,0.3,8.8,74.9,13.4,10.3,18.3,1001.6,5.9,214.8,3.6,2.2,13.7,35.3,13.6,31.1,,0.14
23/04/2018,31.1,0.2,7.1,70.2,11.2,9.2,14,1004.4,8.5,242.3,5,2.7,11.8,35,11.8,30.8,,0.16
24/04/2018,30.4,9.8,7.4,81,9.6,7.1,12.4,1002.5,3.7,260,3.5,1.5,10.9,35.7,10.9,31.9,,0.146
25/04/2018,33,0,6.3,70.6,9.5,6.3,12.7,1001.1,10.6,256.7,4.2,2.9,10.5,38.5,10.3,35.9,,0.123
26/04/2018,32.4,0.1,6.1,71.4,8.7,6.2,11.1,1004.7,6.6,253.5,4.5,2.2,9.6,37.6,9.4,34.7,,0.151
27/04/2018,33.1,5.9,6.6,91,6.1,4,7.8,1003.2,4.4,77.8,1.5,1,8.8,38.6,8.8,35.4,,0.118
28/04/2018,34.3,0,6.1,83,6.4,3,9.1,1006.3,4.9,11.2,2.3,1.3,8.4,38.9,8.4,36.5,,0.115
29/04/2018,31.3,0,5.7,78.2,6.2,2.7,9.1,1008.9,8.2,6.5,3.4,1.9,8.6,38.3,8.7,35.4,,0.128
30/04/2018,32.7,0,5.1,71.9,5.8,2.9,9.1,1003.5,9.6,344.7,4.8,2.3,7.7,38,7.8,34.8,,0.156
01/05/2018,29.6,1.3,5.3,60.6,9.3,2.2,13.8,998.5,12.7,231,4.7,3.5,9,37.4,9.2,33.6,,0.164
02/05/2018,33.2,5.7,6.6,75.4,9.1,6.8,12,996,11.1,234.3,5.1,2.7,9.8,38.5,9.9,35.7,,0.119
03/05/2018,31.4,0,6.3,67.1,10.4,5.4,14.3,1010.4,10.8,235.7,2.6,2.7,10.4,38.2,10.5,35.3,,0.155
04/05/2018,30.8,0,8.6,75.4,13.2,9.1,17.8,1015.8,9.8,231.7,2.5,2.3,12.5,38,12.8,34.3,,0.157
05/05/2018,30.6,0,9.3,74.5,15.2,7.8,22.5,1018.3,14.7,228.5,1.9,3.5,14.8,37.5,15.2,33,,0.161
06/05/2018,30.7,0,9.4,72.2,15.8,8.6,21.9,1016.1,14,151.2,1.9,3.7,16.6,36.4,17,31.5,,0.163
07/05/2018,28.3,0,10.5,73.5,17.2,10,23.9,1010.9,13.7,141.9,2.2,3.8,17.8,35,18.1,30.1,,0.164
08/05/2018,27.2,0,9.7,78.4,14.8,9.3,22.3,1002.4,12.3,220.6,2.4,3.4,17.8,33.8,17.9,28.9,,0.165
09/05/2018,28.2,0.4,7.7,73.6,12.1,7.1,16.4,1001.2,11.4,230.3,2.5,3.1,15.8,32.8,15.7,28.1,,0.164
10/05/2018,26.4,0.1,6.3,66.4,10.6,7,14,1007.2,13.4,268,2.8,3.3,14.8,32.2,14.9,27.7,,0.163
11/05/2018,24.6,0,6.6,66.6,11.2,4.2,14.9,1007.7,9.2,150.4,3.8,3,13.7,31.5,13.8,27.2,,0.167
12/05/2018,24.5,4.4,8.3,78.5,12.1,8.3,15.5,1006.2,9.9,183,1.7,2.3,15.2,30.7,15.2,26.7,,0.16
13/05/2018,28,2.8,7.2,69.3,12.2,7.2,16.9,1008.4,15.3,287.4,2.6,3.9,15,33.8,15.1,28.7,,0.12
14/05/2018,27.1,0,6.3,59.1,12.4,4.7,18.7,1015.6,14.8,329.6,1.9,3.9,15.3,33,15.6,28.5,,0.16
15/05/2018,24.2,0,8.2,66.9,14.8,6.4,21.9,1015.9,13.8,324.2,1.7,3.7,17.5,32.5,17.6,28,,0.16
16/05/2018,25.3,0,7,76.1,9.6,3.9,13.7,1022.8,6.2,5.1,4,2.2,14.8,31.3,14.9,27.1,,0.161
17/05/2018,24.9,0,6.4,77.2,8.4,2.9,12.9,1023,9.6,0.8,1.9,2.3,13.3,30.2,13.5,26.6,,0.165
18/05/2018,24.7,0,6.9,74.1,10.3,1.8,16.8,1019.3,12.2,32.8,1.2,2.8,15,29.6,15,26.1,,0.163
19/05/2018,23.4,0,7.8,72.1,12.8,4.5,19.5,1017.1,14.4,140.2,1.8,3.7,17,29,17.2,25.7,,0.166
20/05/2018,22.6,0,8.7,72.6,14.2,6.3,21.1,1014.9,14,132,2.3,3.7,18.2,28.5,18.4,25.2,,0.167
21/05/2018,23,0,8.4,74.3,13.8,6.4,21.3,1012.3,14.1,38.7,1.5,3.7,18.8,28,19.2,24.7,,0.165
22/05/2018,21.8,0,8.4,83.5,11.1,8.8,14.3,1015.3,14.6,350.1,5.1,2.9,16.9,27.3,17.2,24.1,,0.17
23/05/2018,21.9,0,8.2,78.7,11.8,6.8,17.5,1020.6,12.7,16.6,2.9,3.1,17,27,17.5,23.8,,0.167
24/05/2018,21.4,0,8.7,80.6,12.5,7.1,19.9,1018.1,16.5,10.2,3.3,3.7,17.8,26.6,18.3,23.5,,0.166
25/05/2018,24.1,6.9,9.8,96.1,11.2,9.2,13.3,1015.2,2.6,349.4,4,0.8,14.7,26.8,14.6,23.2,,0.115
26/05/2018,25.1,0,9.4,78.5,14.5,9.9,20.2,1017.9,14,13.2,3.5,3.6,15.6,27.2,15.9,23.9,,0.133
27/05/2018,23.2,0,10.4,78.2,16,9.7,21.8,1014.3,16.5,38.8,3.8,4.1,17.5,27.2,17.9,24.3,,0.162
28/05/2018,23.6,0,11.7,84.4,16.5,12.4,22.3,1015.3,13.9,13.1,2.5,3.2,19.4,27.1,19.8,24.2,,0.162
29/05/2018,21.2,0,10.8,88.5,14.3,11.7,18.1,1014.5,8.8,8.2,3.6,2.1,18.3,26.8,18.5,23.6,,0.167
30/05/2018,24.1,3.1,10.6,95.8,12.7,11.8,13.5,1008.5,3.2,346.4,3,0.8,15.6,26.4,15.5,23.1,,0.122
31/05/2018,22.4,0,12.5,89,16.6,13.1,20.9,1010.1,10.6,125.7,1.9,2.3,18.1,26.6,18.4,23.6,,0.181
01/06/2018,24.6,0,12.3,84.1,17.2,11.7,22,1011.4,10.8,123.4,1.3,2.4,20.1,26.7,20.4,23.7,,0.182
02/06/2018,26.8,3.3,12.7,91.8,16.2,12.9,19,1011.3,5.9,295.8,1.9,1.6,18.9,26.7,18.9,23.4,,0.115
03/06/2018,25.1,0,12.2,85.4,16.8,13.9,20.1,1012.9,11.7,333.2,2.4,2.8,19.1,26.8,19,23.6,,0.146
04/06/2018,25.4,0,10.5,91.3,13.2,11.6,15.2,1012.9,3.6,353.2,2.7,1.2,16.7,26.7,16.7,23.3,,0.151
05/06/2018,23.1,0,8.3,77.5,12.2,7.3,16.7,1013,13.4,354.1,2.7,3.2,16.9,26.6,17.2,23.4,,0.159
06/06/2018,23.3,0,9.1,84.9,12.1,7.9,15.6,1011.4,6.3,346.7,2.1,1.7,16.2,26.4,16.3,22.9,,0.159
07/06/2018,23.6,0,9,82.2,12.7,6.9,18.3,1012.3,13.3,356,1.9,3,17.1,26.3,17.5,22.9,,0.16
08/06/2018,22.4,0.1,9.3,86.4,12.1,9,14.3,1012.8,5.1,349,1.6,1.4,16.5,26,16.6,22.4,,0.154
09/06/2018,22.1,0,9.7,82,13.9,9.8,19.4,1011.2,12.6,48,1.2,2.8,18.1,25.9,18.4,22.6,,0.157
10/06/2018,21,0,10.1,81.8,14.6,8.5,20.4,1009.9,12.1,139.8,1.3,2.8,19.4,25.7,19.7,22.4,,0.162
11/06/2018,20.7,0,10.8,79.2,16.3,11.3,23.4,1009,12.3,55.9,1.8,3.2,20.8,25.4,20.9,22.1,,0.159
12/06/2018,20.4,0,8.9,73.9,14.2,11.6,17.7,1012.4,11,25.8,2.3,2.8,19.5,25.1,19.7,21.6,,0.159
13/06/2018,20.3,0.5,8.4,63,16.1,10,20.3,1008.4,9.7,228.9,3.4,3.7,19.2,24.8,18.8,21.2,,0.163
14/06/2018,20.8,0.1,8.2,60.4,16.2,12.7,18.3,1000.6,15.1,235,6.7,4.9,18.9,24.4,18.7,20.9,,0.162
15/06/2018,19.3,0,7.4,64.9,13.3,9.4,16.8,1008.6,6.5,240.8,2.6,2.5,17.7,24.1,17.5,20.5,,0.161
16/06/2018,20.9,2.4,8.5,74.2,13.3,7.9,18.3,1004.8,7.9,220.9,2.8,2.5,16.7,23.8,16.5,20.3,,0.158
17/06/2018,20.7,0,9.6,76.1,14.8,11.5,17.6,1006,9.4,213.2,3.5,2.7,16.4,23.9,16.3,20.4,,0.153
18/06/2018,20.5,0.2,9.9,71.1,16.5,14,20,1008.6,14.3,247.8,4.6,3.9,18.7,24,18.4,20.6,,0.156
19/06/2018,21.1,0,9.8,68,16.9,10.8,20.9,1013.1,11.6,244.9,3.4,3.5,19.5,23.9,19,20.4,,0.155
20/06/2018,20.2,1,10,69,16.8,10.5,20.1,1010.5,11.5,251.5,5.4,3.8,19.5,23.7,19.2,20.1,,0.15
21/06/2018,18.6,0,6.5,57.2,13.4,8.5,17.8,1019,12.3,299.7,3.9,4.1,18.5,23.5,18.1,19.9,,0.158
22/06/2018,18.5,0,6.4,53.2,14.9,8.5,21.3,1023.9,16.7,306.2,2.6,4.9,20.3,23.3,20.2,19.8,,0.156
23/06/2018,19.5,0,7.9,65.9,14.5,9.7,19.6,1021.4,11.1,278.6,2.8,3.5,20.9,23,20.4,19.4,,0.16
24/06/2018,19.2,0,7.9,57.7,17.5,8.9,25.6,1019.1,15.6,256.6,1.7,4.6,22.6,22.8,22.3,19.5,,0.158
25/06/2018,18.2,0,8.2,52.4,19.6,11.6,27.2,1020.1,16.1,346,1.9,5.2,24.4,22.5,24.3,19.3,,0.159
26/06/2018,18.4,0,9,61.6,18.2,9.8,26.2,1021.4,15.8,105,1.5,4.9,24.9,22.2,25,19,,0.161
27/06/2018,17.2,0,9.5,77.1,15.2,9.5,23.7,1022.2,14.7,103.4,1.8,4,23.9,21.9,24.1,18.5,,0.161
28/06/2018,17.6,0,9.2,68.4,17,11.3,26.1,1021.2,15.5,57.9,1.5,4.4,24.6,21.6,24.9,18.3,,0.16
29/06/2018,18.3,0,9.6,68.6,17.3,9.2,25.7,1018.5,16.2,9.2,2.2,5,24.4,21.3,24.6,17.9,,0.159
30/06/2018,16.9,0,9.2,69.3,16.6,9.8,23.3,1013.7,16.8,49.2,2.6,5,23.9,21,24.1,17.4,,0.161
01/07/2018,16.5,0,9.3,66.8,17.6,9.9,25.3,1011.5,15.6,32.5,2.4,5,23.9,20.7,24,17.1,,0.163
02/07/2018,16.1,0,9,64.5,17.7,10.3,24.6,1014.4,16.1,31.3,2.7,5.3,23.9,20.4,24.1,16.8,,0.163
03/07/2018,16.2,0.1,9.5,72.5,16.1,10.7,22.6,1015.1,14.3,41.8,2.1,4.2,23.3,20.2,23.7,16.5,,0.164
04/07/2018,16.4,0,9.8,74.6,15.8,9.7,22.4,1010.2,13.1,128.2,1.4,3.5,23.6,20,23.9,16.4,,0.163
05/07/2018,15.7,0,10.4,69.2,18.5,10.8,26.1,1009.9,9,1.4,1.3,3,23.9,19.9,23.7,16.3,,0.161
06/07/2018,15.3,0,10.6,66.5,19.5,14,26.4,1015.1,14.1,279.9,1.9,4.3,25.3,19.8,25.3,16.3,,0.162
07/07/2018,15.7,0,10.4,63.5,19.7,13.4,26.5,1018.1,12.4,336.1,1.9,4.1,25.7,19.6,25.6,16,,0.163
08/07/2018,16.1,0,10.7,60.8,21.1,13.6,26.8,1020.2,11.5,336.4,1.6,3.8,25.6,19.4,25.4,15.9,,0.163
09/07/2018,16.7,0,11.6,78.7,17.4,12.9,20.6,1021.3,7,15.6,2.4,2.4,23.7,19.2,23.6,15.6,,0.165
10/07/2018,15.5,0,8.9,67.4,16,11.3,20.8,1019.4,13.9,356.5,2.7,4.2,23,19.1,23.2,15.6,,0.167
11/07/2018,15.1,0,9.8,72.3,16.5,9.9,23.1,1016.8,12,27.5,1.7,3.5,23.5,19,23.6,15.5,,0.164
12/07/2018,15.4,0,10.4,74.4,16.7,13.8,21.4,1016.9,8.2,53.3,1.4,2.5,23.1,18.8,23.2,15.3,,0.167
13/07/2018,15.9,0,10.8,76.4,16.9,12.5,21.2,1016.5,6.1,154.3,1.4,2,22.2,18.8,22.2,15.3,,0.168
14/07/2018,14.4,0,9.9,60.4,20.2,12.7,26.3,1012.9,14.5,245.4,2,4.6,24.6,18.9,24.6,15.6,,0.168
15/07/2018,14.4,0,10.3,61.2,20.5,13.5,27.1,1009.1,14.2,259.2,2.2,4.7,25.9,18.7,25.8,15.4,,0.169
16/07/2018,14.8,0.1,12.1,74.1,19.3,14.6,23.6,1006.6,7.3,283.9,1.8,2.5,24.8,18.5,24.6,15,,0.166
17/07/2018,14,0.1,9.1,65.4,16.7,11.6,20.5,1008.3,7.7,276.6,2.9,3.1,23.5,18.4,22.9,14.9,,0.169
18/07/2018,14.1,0,8.7,63,16.8,8.7,22.5,1011.9,7.1,230.2,1.3,2.6,22.3,18.3,21.9,14.9,,0.171
19/07/2018,13.8,0,9.2,60.1,18.6,12.3,24.4,1012.2,10.5,292.6,1.7,3.7,23.7,18.3,23.5,14.9,,0.169
20/07/2018,13.6,0,9.4,66.9,16.8,12.3,23.9,1008.4,8.9,269.3,2.2,3.1,23,18.2,22.5,14.7,,0.169
21/07/2018,14.2,0,10.8,72.3,17.6,15.1,20.8,1008.2,6.8,278.8,2.4,2.4,22.8,18.2,22.3,14.7,,0.166
22/07/2018,14.4,0.1,12.5,71.1,20.5,15.2,26.4,1008.8,14.4,280.7,2.9,4.2,25.3,18.2,24.9,14.8,,0.167
23/07/2018,13.7,0,13.9,71.2,22.5,17.1,28.1,1008.5,8.7,257.5,1.8,3,26,18.1,25.6,14.7,,0.168
24/07/2018,13.9,0,11.9,69.1,20,14.2,24.1,1007.6,7.1,274.7,2,2.8,25.2,17.8,24.7,14.5,,0.167
25/07/2018,13.5,0,8.8,59.6,18.4,10.5,24.6,1011.4,11.5,326.3,1.9,3.9,24.5,17.7,24.3,14.5,,0.171
26/07/2018,13.3,0,12.7,72.3,20.8,13,29.8,1007.3,8.6,119.3,1.9,3.2,24.5,17.5,24.4,14.4,,0.173
27/07/2018,15.4,7.7,14,78.7,21.2,15.7,28.9,1002.1,12.1,144,1.8,4,23.9,17.8,24,15.1,,0.134
28/07/2018,17.3,2.6,10.3,71.8,16.8,12.5,19.7,995.2,11,178.2,4.5,4.1,20.5,18.1,20.3,15.1,,0.147
29/07/2018,21.8,15,12.5,88.9,16.4,11.9,21.4,994.5,6.5,166.9,4.4,1.9,17.9,22.3,17.8,18.8,,0.108
30/07/2018,24.1,0,11.2,77.4,17.3,12.6,24.4,1002,10.2,192.2,2.8,3.4,18.6,23.9,18.5,21.6,,0.119
31/07/2018,22.3,0,9.1,63.5,17.3,11.6,21.6,1008,9.8,213.9,2.6,3.6,19.1,23.2,19,20.9,,0.161
01/08/2018,21.2,0,9.6,62.6,18.4,12.5,22.3,1012.8,9,196.7,2.6,3.4,19.8,22.8,19.8,20.4,,0.164
02/08/2018,21.2,0,12.5,69,20.9,15.7,26.6,1014.9,8.7,238.9,2.1,2.9,21.8,22.6,21.9,20.1,,0.16
03/08/2018,21.6,0,13.7,79.9,20,16.1,24,1016.2,5.2,272.6,2,2,22.1,22.4,22,19.6,,0.151
04/08/2018,19.6,0,10.8,70.1,18.7,14.2,24.4,1018.2,9.9,292.6,2.2,3.4,22.2,22.2,22.2,19.3,,0.164
05/08/2018,20,0,11.1,67.9,19.9,12.6,27.1,1015.6,12,246.2,1.9,3.9,23.5,21.9,23.4,19,,0.166
06/08/2018,18.8,0,11.9,72.5,19.3,14.2,23.5,1008.4,9.5,280.7,1.9,3,23.9,21.6,23.7,18.4,,0.167
07/08/2018,18.3,0,11.5,71.9,18.9,14,25.7,1001.7,12,290.2,2.4,3.8,24.7,21.2,24.5,18.1,,0.173
08/08/2018,17.4,0,8.7,66.5,15.6,11.5,19.8,1003,5.2,248.5,2.4,2.6,21.7,20.5,21.1,17.1,,0.171
09/08/2018,17,0,7.6,62.5,14.6,10.2,19,1007.3,4.2,270.3,1.5,2.1,19.7,20.2,19.4,16.7,,0.166
10/08/2018,16.3,0.1,8.1,71.2,13.2,9.7,16.7,1009.5,5.9,246.7,2.6,2.3,18.6,19.9,18.2,16.5,,0.171
11/08/2018,16.8,1.3,8.7,66.7,16.1,10,21.9,1012.3,10.6,216.2,3.1,3.7,19.4,19.8,19.1,16.5,,0.173
12/08/2018,18.6,1.3,13.4,87.6,18,15.7,20.4,1001.7,5.7,169.2,2.9,1.8,19.4,19.6,19.3,16.2,,0.133
13/08/2018,20,13,13.3,88.5,17.7,15.2,23.2,1000.7,8.3,281.5,2.4,2.3,20.1,21.1,19.9,18.1,,0.157
14/08/2018,24.6,0,11.7,78.7,17.4,14.1,19.8,1007.7,6.5,256.7,2.9,2.5,18.9,23.6,18.4,22.2,,0.116
15/08/2018,23.4,0.7,12.6,74.3,19.8,16.7,23.8,1006.2,12.2,222.1,4.7,4,19.8,23.2,19.7,21.5,,0.151
16/08/2018,21.9,0.3,9.5,68.7,16.2,12.4,18.4,1004.3,6.6,244.1,3.4,3,18.6,22.8,18.4,21,,0.159
17/08/2018,21.2,0,9.3,74,14.8,11.1,17.1,1010.1,4.8,217.5,3.6,2.3,16.9,22.5,16.7,20.5,,0.164
18/08/2018,21.3,0.1,11.6,70.1,19.3,16.2,22.6,1010.1,9.3,237.6,4.2,3.3,19.4,22.3,19.4,20.4,,0.164
19/08/2018,20.1,0.1,12.4,77,18.9,15.9,21.2,1008.8,8.1,244.5,4.3,2.8,20.8,22.4,20.6,20.3,,0.17
20/08/2018,20.7,0.1,12.7,81.5,18.4,14.5,22.4,1012.5,4.9,248.3,1.2,1.5,20.4,22.2,20.2,19.8,,0.159
21/08/2018,19.2,0,12.3,76.5,19.1,15.6,23.1,1011.6,8,259.8,1.9,2.5,21.4,22,21.3,19.6,,0.169
22/08/2018,19.2,1.7,11.8,77.1,18.1,13.4,22.8,1008.1,6.1,243.5,3,2.5,20.6,21.7,20.4,19.1,,0.168
23/08/2018,18.8,0,8.7,75.4,13.4,10.1,17,1004.8,3.5,265.1,2.7,2,17.3,21.4,16.9,18.5,,0.157
24/08/2018,18.4,3,7.8,74.4,11.8,9.5,15.4,1003.4,7.3,270.8,3.6,2.5,15.3,21.3,15,18.3,,0.159
25/08/2018,19.4,0,7.2,66.7,12.6,8.1,17.8,1007,7.1,285.3,2.5,2.7,14.9,21.4,14.8,18.6,,0.175
26/08/2018,22.2,5.9,9.3,87,12,9.2,15.1,999.5,3.4,182.4,3.5,1.1,14,21.9,13.9,19.1,,0.13
27/08/2018,25.4,0,9.7,76.7,14.9,12.8,16.3,1002.4,5.8,258.8,3.6,2.2,15,22.6,14.9,20.8,,0.12
28/08/2018,23.6,0,9.8,74.4,15.6,12.5,18.6,1009.4,5.1,202.1,2.5,2.1,15.4,22.5,15.4,20.7,,0.136
29/08/2018,22,0,9.1,72.4,14.9,9.7,18.8,1009.9,4.7,279.6,2.5,2.1,15.9,22.4,15.9,20.5,,0.162
30/08/2018,20.9,0,6.8,63.1,12.9,7.5,18.4,1017.5,7.5,302.3,1.8,2.6,15.8,22.3,16,20.3,,0.178
31/08/2018,19.3,0,7,66.6,12.8,5.3,19.4,1018,7.6,150.4,2,2.8,16.3,22.2,16.5,20.1,,0.184
01/09/2018,19.2,0,9.5,69.8,16.6,7.3,23.9,1017.4,8.9,173,2.1,2.9,17.5,22.1,17.6,20.1,,0.181
02/09/2018,19,0,9.6,58.5,19.7,14.4,24.5,1016.3,8.9,166.7,3,3.7,19.9,21.9,20,19.8,,0.185
03/09/2018,18.9,1,10.1,77.5,15.5,11.6,21.8,1015.4,5,339.4,2.6,1.8,19.1,21.6,19,19.1,,0.173
04/09/2018,19.9,0,9.2,81.6,13.1,10.4,16.4,1016.9,3.9,346.7,3.5,1.6,15.9,21.2,16,18.5,,0.16
05/09/2018,18.5,0,9,78.8,13.2,9.9,17.3,1016,2.2,325.5,1.9,1.2,15.5,21.1,15.6,18.2,,0.164
06/09/2018,17.6,0,8,76.4,11.8,7.2,15.7,1009.4,3.7,264.9,2,1.7,14.8,21.2,14.8,18,,0.167
07/09/2018,17.6,0,7.4,72,11.5,6.6,15.8,1006.9,3.2,274.4,3.8,1.9,13.3,21.1,13.4,17.8,,0.178
08/09/2018,20.4,5.8,9.7,87.3,12.6,9.5,15.6,1007.7,2.8,203.9,2.3,1,13.7,21.4,13.7,17.8,,0.121
09/09/2018,23,0.4,9.9,77.1,15.1,13,18.6,1007.4,5.8,215.8,3.5,2.2,14.7,21.6,14.7,18.6,,0.124
10/09/2018,21.7,0,8.6,71.2,14.1,12.1,16.8,1010.4,3.2,215.7,3.8,2.1,13.6,21.7,13.5,19,,0.14
11/09/2018,20.9,3.1,8.9,70.3,14.9,11.4,17.3,1009.1,8.7,256.6,3.8,2.9,15.2,21.8,15.2,19.2,,0.157
12/09/2018,23,2.4,7.7,71.4,12.5,9.6,16.6,1015.5,6.1,259.1,2.7,2.5,13.8,22.6,13.8,20.7,,0.128
13/09/2018,22.4,0,7.9,70.3,13,9.5,16.2,1014.3,5,230.1,3.1,2.1,13.1,22.6,13.1,20.6,,0.164
14/09/2018,21.1,0.4,8.7,75.9,13.3,11.2,15.4,1010.6,3.9,238,3.6,1.8,13.7,22.5,13.6,20.3,,0.151
15/09/2018,20.9,0,9.2,79,13.6,11,16.1,1014,3.5,209.2,2.1,1.3,14,22.4,14,20.1,,0.164
16/09/2018,20.7,0.1,9.8,75.7,15.2,11.4,19.3,1007.6,5.2,212.8,3.7,2,15.1,22.3,15.2,19.9,,0.172
17/09/2018,20.3,0,10.6,79.7,15.8,8.9,23.4,1004,3.8,180.5,2.9,1.8,15.3,22.3,15.4,19.7,,0.169
18/09/2018,18.8,0.8,10.5,71.8,17.3,12.2,20.9,995.8,4.9,194.4,5.6,2.8,16,22.1,16.1,19.5,,0.179
19/09/2018,19.1,0.3,8.7,66,15.5,12.2,19.4,999.2,2.9,207.5,6.3,2.9,15.1,22,15.1,19,,0.173
20/09/2018,22.5,32.7,8.8,81.5,12.3,10.3,15.5,997.6,2.5,177.5,3.1,1.3,13.5,25.8,13.5,22.2,,0.155
21/09/2018,29.3,1.7,7.4,75.6,10.5,7.1,15.9,995.7,3.9,257.8,5.5,2.1,11.9,29.4,11.8,25.8,,0.13
22/09/2018,27.4,0,6.8,75.1,9.5,6,12.4,1009.5,0.8,244.9,2,1.1,10.4,27.4,10.4,24.1,,0.12
23/09/2018,25.6,0,6.3,75,8.5,5.6,12.4,1014.7,4.6,300.9,2.4,1.7,10.1,26.6,10.3,23.4,,0.139
24/09/2018,25.6,0,6.2,68.6,9.6,5.1,14.4,1029.9,6.1,277.2,3,2.2,10.2,26,10.3,22.8,,0.174
25/09/2018,24.8,0,6.4,65.8,11.1,5.3,15.9,1028.1,6.1,211.2,3.3,2.6,10.9,25.6,11,22.3,,0.193
26/09/2018,26.7,0,10.2,77.1,15.3,11.8,18.9,1022.5,2.2,252,3.3,1.4,13.1,25.3,13.2,21.9,,0.168
